country,type,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.015500001,0.028500002,0.036,0.049510103,0.0725606,0.116365455,0.16731885,0.24566661,0.38,0.55,0.76,1.04,1.38,1.75,2.19,2.62,3.1599998,4.11,5.85,10.299999,15.5199995,29.17,59.28,91.23,138.09999,217.58,310.09998,392.28,469.26,592.37,741.39
Asia,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033323232,0.12300091,0.22078313,0.3098508,0.578078,1.1145912,0.9768788,1.1958565,1.4579804,2.029756,2.37,3.1799998,3.4599998,4.5699997,8.15,10.23,16.02,21.29,32.57,50.61,77.909996,110.04,143.98001,185.15999,211.45999,241.04999,312.65,391.47,466.09998,513.94995,578.32,785.43994,905.64
Asia (Ember),Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.25,577.22,588.95,612.32,709.01,745.24,814.61,863.72,1010.46,979.29,1118.08,1125.34,1295.38,1378.49,1537.43,1582.29,1638.1,1690.99,1739.18,1807.36,1874.07,1874.44,1910.86
Asia (Ember),Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.27,44.98,46.71,49.629997,52.35,59.62,63.229996,70.63,78.98,86.82,97.520004,104.630005,113.25,125.5,142.48,164.63,164.86,191.23,217.74,244.83,272.66998,313.88998,347.96
Asia (Ember),Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.55,0.76,1.04,1.38,1.75,2.19,2.62,3.16,4.08,5.76,10.08,15.1,28.5,57.92,89.29,134.39,210.95,296.97,372.25,444.13,561.14,705.36
Asia (Ember),Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.08,3.37,4.47,8.03,10.09,15.75,20.78,31.51,48.87,74.81,105.1,137.83,177.36,202.71,229.11,296.51,372.58,444.55,490.47,550.95,751.46,867.86
Asia Pacific (EI),Hydro,156.08955,162.31183,152.86674,168.24911,174.1638,180.71,199.45708,205.11601,194.01163,217.9046,232.44424,233.25337,227.03831,237.0464,256.98187,273.4472,289.72968,282.66718,299.34137,299.4067,320.04462,328.1591,326.8913,361.78625,388.04352,399.27155,410.52426,401.52466,440.28693,443.2982,483.43442,473.40945,475.89465,506.6743,500.24295,521.65295,570.4633,578.90875,594.3545,699.15247,727.9608,801.6983,852.17444,997.7784,968.0881,1097.6237,1117.7701,1261.9131,1369.8527,1523.4014,1566.8497,1628.6888,1673.8103,1727.1772,1791.1794,1864.6387,1861.7267,1911.4636
Asia Pacific (EI),Other,1.644,1.643,1.424,1.577,1.608,1.776704,1.754611,1.785591,1.834998,2.8156047,2.9736698,2.9064,2.941779,3.2368069,4.032256,5.492769,7.3913007,16.27123,18.387142,20.061474,21.110823,22.009226,22.329086,24.14604,26.438787,22.51375,22.994274,23.15172,23.097511,26.580261,31.112776,31.652657,35.280697,37.75988,41.455635,44.974827,45.5645,47.265427,49.58167,53.4015,60.62645,64.95472,71.794655,79.79271,88.11606,97.70076,104.44267,113.30695,125.20862,142.99767,165.37555,166.07645,191.36026,228.90822,255.50734,283.423,324.5863,358.46915
Asia Pacific (EI),Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.00945,0.0276,0.0431,0.0534,0.0706601,0.09816061,0.14701545,0.20291886,0.2862666,0.42849943,0.6085214,0.8291264,1.1165856,1.463806,1.8525676,2.2911239,2.7484078,3.330357,4.3826756,6.7389045,12.163931,17.556538,32.386497,62.967796,95.62407,141.70149,219.84462,309.36655,390.3716,466.89542,591.00745,743.1785
Asia Pacific (EI),Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032323234,0.12200091,0.22047403,0.31183666,0.58358806,1.1216013,0.99120504,1.21395,1.4895501,2.0532491,2.563947,3.5174093,4.0670133,5.3408756,9.186693,12.019194,18.569807,24.603132,36.079895,54.847977,81.48422,113.551094,147.72359,188.47218,214.27243,243.05768,311.22577,387.15158,462.0912,511.6146,574.49384,779.23627,900.9207
Australia,Hydro,7.689756,7.3450427,7.6057873,7.9505005,8.684121,10.170687,11.507442,11.553314,12.285839,13.87392,14.887801,14.153859,13.54395,14.675349,14.246056,13.466598,13.8663435,12.770334,12.123648,13.125949,13.940511,14.025799,13.613796,14.334444,14.253669,14.7595,15.6535,15.9415,16.387,16.15,15.631,15.9685,15.9525,15.798,16.2815,16.47,16.12,16.09,16.21,15.69,15.47,14.95,13.05,11.82,12.64,13.75,19.57,17.04,19.09,14.48,14.09,17.63,13.5,17.31,14.02,14.42,15.94,17.12
Australia,Other,0.296,0.284,0.29,0.282,0.281,0.261,0.263,0.28,0.338,0.429,0.489,0.484,0.429,0.405,0.418,0.385,0.404,0.516,0.431,0.441,0.456,0.46,0.47,0.731,0.81,0.7595,0.7195,0.67,0.67,0.6965,0.8255,0.9465,0.997,1.081,1.1335,0.8895,0.7975,1.2668,1.6918,2.81525,3.871,3.9325,4.275,3.6961,2.7868,2.44155,2.57395,3.09785,3.33165,3.546362,3.678062,3.627513,3.561684,3.588149,3.4677262,3.4104242,3.344045,3.245771
Australia,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00545,0.0121,0.0146,0.0174,0.02115,0.0256,0.03065,0.0356,0.0406,0.05,0.05,0.06,0.06,0.07,0.08,0.1,0.11,0.14,0.29,0.98,2.04,2.41,3.85,4.95,6.2,7.44,8.92,12.33,18.3,23.84,31.19,38.84
Australia,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0055,0.007,0.007,0.0075,0.018,0.043,0.13,0.29,0.53,0.7,0.8,1.3,2.16,2.85,3.46,4.44,4.99,6.43,7.72,9.26,9.78,11.83,13.04,13.21,16.26,19.47,22.61,26.8,31.65
Austria,Hydro,16.083,17.331,17.698,18.185,16.718,21.2897,16.8201,17.2876,19.2092,22.7122,23.7952,20.5656,24.9208,24.9408,28.0968,29.1099,30.8473,30.8963,30.6063,26.849564,30.775146,30.903927,35.387993,35.30409,35.08243,31.51,31.44,34.85,36.71,35.71,37.07,34.22,36.11,37.16,40.7,41.84,40.46,40.23,33.21,36.76,37.1,35.66,37.05,38.33,40.9,38.36,34.24,43.85,42.02,41.01,37.16,39.97,38.29,37.64,40.83,42.0,38.75,34.71
Austria,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943327,1.287501,0.905816,1.04696,1.10445,1.13,1.21,1.31,1.34,1.19,1.84,1.57,1.69,1.82,1.6,1.53,1.67,1.52,1.65,1.91,2.43,3.23,4.06,4.16,4.28,4.48,4.56,4.68,4.7,4.55,4.65,4.78,4.92,4.93,4.66,4.59,4.48,4.69
Austria,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.05,0.09,0.17,0.34,0.63,0.79,0.94,1.1,1.27,1.46,1.7,2.04,2.78,3.79
Austria,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.05,0.07,0.1,0.14,0.37,0.93,1.33,1.75,2.04,2.01,1.95,2.06,1.94,2.46,3.15,3.85,4.84,5.23,6.57,6.03,7.45,6.79,6.74,6.96
Azerbaijan,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125618,0.8043308,0.8043308,0.6982652,0.6982652,1.658,1.7593,1.7473,2.426,1.83,1.556,1.537,1.712,1.951,1.506,1.52,1.29,2.0,2.44,2.73,2.98,2.49,2.34,2.21,2.29,3.41,2.65,1.8,1.47,1.29,1.62,1.94,1.73,1.75,1.55,1.07,1.28,1.6
Azerbaijan,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.1,0.1,0.1,0.1
Azerbaijan,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.05,0.05,0.06
Azerbaijan,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.08,0.1,0.1,0.09,0.08
Bahamas,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Bahrain,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.331,0.243,0.436,0.494,0.437,0.506,0.587,0.583,0.625,0.523,0.662,0.897,0.739,0.45,0.517,0.675,0.92,0.884,0.838,0.796,0.608,0.847,0.372,0.739,0.719,0.865,0.833,0.94,0.98,1.05,1.12,1.21,1.28,1.38,0.74,0.94,0.44,0.76,0.92,0.82,0.94,0.62,0.59,1.01,1.03,1.08,0.77,0.88,0.88,0.79
Bangladesh,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.03,0.07,0.06,0.09,0.13,0.16,0.2,0.22,0.25,0.28,0.33,0.39,0.47,0.53
Bangladesh,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Barbados,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.03,0.04,0.07,0.08,0.08
Barbados,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.017,0.019,0.019,0.02,0.016,0.021,0.028,0.019,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.07,0.14,0.12,0.11,0.14,0.4,0.32,0.34,0.39,0.39,0.39
Belarus,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.07,0.09,0.1,0.13,0.15,0.16,0.19,0.18,0.19,0.21,0.34,0.59,0.58,0.56
Belarus,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.09,0.18,0.18,0.18,0.18,0.17
Belarus,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.03,0.08,0.1,0.1,0.18,0.19,0.19,0.19
Belgium,Hydro,0.272,0.299,0.238,0.244,0.23,0.246,0.134,0.18,0.171,0.24,0.183,0.109,0.224,0.223,0.234,0.278,0.381,0.333,0.336,0.351,0.287,0.343,0.429,0.359,0.305,0.27,0.23,0.34,0.25,0.35,0.34,0.24,0.31,0.39,0.34,0.46,0.44,0.36,0.25,0.32,0.29,0.36,0.39,0.41,0.33,0.31,0.2,0.36,0.38,0.29,0.32,0.37,0.27,0.29,0.3,0.27,0.42,0.27
Belgium,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.108,0.083,0.057,0.247,0.26,0.315,0.3,0.291,0.046,0.022,0.024,0.053,0.119,0.142,0.18,0.191,0.28,0.3,0.27,0.25,0.25,0.32,0.31,0.28,0.36,0.5,0.57,0.6,0.72,0.86,1.04,1.59,2.23,2.6,3.33,3.95,4.38,4.63,5.24,5.03,4.41,5.5,5.36,5.7,5.41,5.16,5.26,4.69,4.94
Belgium,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.17,0.56,1.17,2.15,2.64,2.89,3.06,3.1,3.31,3.9,4.25,5.11,5.62,6.88
Belgium,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.008,0.007,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.09,0.14,0.23,0.37,0.49,0.64,0.99,1.29,2.31,2.76,3.67,4.62,5.57,5.42,6.52,7.57,9.75,12.81,12.0,12.16
Belize,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.06,0.06,0.07,0.18,0.18,0.2,0.19,0.26,0.25,0.21,0.26,0.26,0.24,0.26,0.27,0.25,0.29,0.08,0.08,0.08
Belize,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.14,0.09,0.07,0.09,0.1,0.11,0.13,0.15,0.14,0.14,0.16
Belize,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01
Belize,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02
Benin,Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,Hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
